27330890	-0.012382
27330922	-0.006969
27330954	-0.000759
27330986	0.006031
27331018	0.012885
27331050	0.019106
27331402	0.015912
27331434	0.012668
27331466	0.009196
27331498	0.005571
27331594	-0.006063
27331626	-0.010206
27331658	-0.014068
27331690	-0.017235
27331722	-0.019315
27331754	-0.019891
27331786	-0.0185
27331818	-0.01475
27331850	-0.008493
27331882	0.000049
27332010	0.040561
27332042	0.047817
27332074	0.053348
27332106	0.057486
27332138	0.060187
27332170	0.06095
27332202	0.059227
27332234	0.054668
27332266	0.047152
27332426	-0.012074
27332458	-0.017902
27332490	-0.019262
27332522	-0.017544
27332554	-0.014634
27332586	-0.01176
27332618	-0.009108
27332650	-0.00633
27332682	-0.003248
27332714	0.000118
27332746	0.004002
27332810	0.014311
27332842	0.019842
27332874	0.024502
27332906	0.027771
27332938	0.029517
27332970	0.0299
27333002	0.029252
27333194	0.022535
27333226	0.023052
27333258	0.024376
27333418	0.040297
27333450	0.042972
27333482	0.044368
27333514	0.044022
27333546	0.041667
27333770	0.010265
27333802	0.008571
27333834	0.00799
27333866	0.008164
27333898	0.009094
27333930	0.011236
27333962	0.014749
27334090	0.022634
27334122	0.020022
27334154	0.016708
27334186	0.012584
27334218	0.007123
27334250	0.00027
27334282	-0.007192
27334314	-0.013985
27334570	-0.008368
27334602	-0.004176
27334634	-0.000034
27334666	0.004011
27334698	0.00795
27334730	0.011756
27334890	0.026571
27334922	0.028879
27334954	0.031308
27334986	0.034022
27335018	0.037171
27335050	0.040851
27335082	0.045099
27335114	0.049917
27335146	0.055278
27335178	0.061066
27335210	0.06701
27335338	0.080104
27335370	0.076213
27335402	0.067673
27335434	0.054184
27335466	0.036382
27335498	0.01621
27335530	-0.003474
27335562	-0.020321
27335594	-0.033697
27335626	-0.0442
27335658	-0.052192
27335690	-0.057299
27335722	-0.05908
27335754	-0.057541
27335786	-0.053065
27335818	-0.046239
27335850	-0.037739
27335882	-0.02823
27335914	-0.018281
27335946	-0.00831
27335978	0.001448
27336010	0.010911
27336042	0.020089
27336074	0.029021
27336106	0.037682
27336138	0.045923
27336170	0.053465
27336202	0.059961
27336234	0.065088
27336266	0.068628
27336298	0.070558
27336330	0.071213
27336362	0.071248
27336394	0.07093
27336426	0.069196
27336458	0.063889
27336618	-0.017929
27336650	-0.027158
27336682	-0.029307
27336714	-0.024939
27336746	-0.015355
27336778	-0.002242
27336810	0.012545
27336842	0.027106
27336874	0.039571
27336906	0.048175
27336938	0.051362
27336970	0.047955
27337002	0.037469
27337034	0.020634
27337066	-0.000106
27337098	-0.020878
27337130	-0.037758
27337162	-0.048184
27337194	-0.051315
27337226	-0.047566
27337258	-0.038078
27337290	-0.024353
27337322	-0.00804
27337354	0.009168
27337386	0.025566
27337450	0.049102
27337482	0.052984
27337514	0.049856
27337546	0.039188
27337578	0.021707
27337610	-0.000105
27337642	-0.022298
27337674	-0.040854
27337706	-0.053122
27337770	-0.056246
27337802	-0.048407
27337834	-0.03604
27337866	-0.020718
27337898	-0.004053
27337930	0.012354
27337962	0.026936
27338058	0.045396
27338090	0.039734
27338122	0.02819
27338154	0.012601
27338186	-0.004272
27338218	-0.02004
27338250	-0.033329
27338602	0.047509
27338634	0.051623
27338666	0.050158
27338698	0.043156
27338730	0.031768
27338762	0.017974
27338794	0.003964
27338826	-0.00815
27338858	-0.016581
27338890	-0.020426
27338922	-0.019912
27338954	-0.016109
27338986	-0.010517
27339018	-0.004731
27339050	-0.000135
27339082	0.002408
27339178	-0.002366
27339210	-0.007355
27339242	-0.012591
27339274	-0.016462
27339306	-0.018149
27339338	-0.01801
27339594	-0.059441
27339626	-0.062043
27339658	-0.061651
27339690	-0.058722
27339722	-0.053131
27339818	-0.021007
27339850	-0.006989
27339882	0.007303
27339914	0.020846
27339946	0.032521
27339978	0.041146
27340010	0.045569
27340042	0.044882
27340170	0.000208
27340202	-0.010604
27340234	-0.016831
27340266	-0.018231
27340298	-0.015591
27340330	-0.01028
27340362	-0.003901
27340394	0.002024
27340490	0.008724
27340522	0.006226
27340554	0.001057
27340586	-0.006145
27340618	-0.014355
27340650	-0.022979
27340682	-0.031996
27340714	-0.04141
27340810	-0.065201
27340842	-0.068221
27340874	-0.067279
27340906	-0.062156
27340938	-0.053365
27340970	-0.04193
27341002	-0.029127
27341034	-0.016317
27341066	-0.004863
27341098	0.003971
27341162	0.010102
27341194	0.006992
27341226	0.001016
27341258	-0.005824
27341290	-0.011566
27341322	-0.015142
27341354	-0.016548
27341386	-0.016531
27341418	-0.016235
27341450	-0.016911
27341482	-0.019652
27341514	-0.025127
27341546	-0.033265
27341578	-0.042992
