27330890	0.024077
27330922	0.006147
27330954	-0.01398
27330986	-0.035305
27331018	-0.055814
27331050	-0.073036
27331402	-0.031766
27331434	-0.021915
27331466	-0.012165
27331498	-0.002537
27331594	0.024689
27331626	0.032812
27331658	0.040249
27331690	0.04664
27331722	0.051351
27331754	0.053535
27331786	0.052257
27331818	0.046645
27331850	0.036138
27331882	0.020898
27332010	-0.054799
27332042	-0.068303
27332074	-0.078369
27332106	-0.08589
27332138	-0.091154
27332170	-0.093388
27332202	-0.091505
27332234	-0.084786
27332266	-0.072995
27332426	0.023665
27332458	0.032046
27332490	0.032913
27332522	0.028888
27332554	0.023308
27332586	0.018381
27332618	0.014542
27332650	0.011174
27332682	0.007791
27332714	0.004258
27332746	0.000169
27332810	-0.011265
27332842	-0.017482
27332874	-0.022634
27332906	-0.026136
27332938	-0.027897
27332970	-0.028175
27333002	-0.027439
27333194	-0.021238
27333226	-0.020506
27333258	-0.019586
27333418	-0.009573
27333450	-0.00654
27333482	-0.003062
27333514	0.000831
27333546	0.004955
27333770	-0.003316
27333802	-0.010815
27333834	-0.018328
27333866	-0.024926
27333898	-0.030283
27333930	-0.034753
27333962	-0.038651
27334090	-0.036874
27334122	-0.030767
27334154	-0.023611
27334186	-0.015558
27334218	-0.006495
27334250	0.003334
27334282	0.013093
27334314	0.021637
27334570	0.019417
27334602	0.01554
27334634	0.012366
27334666	0.010213
27334698	0.009263
27334730	0.009543
27334890	0.021905
27334922	0.024115
27334954	0.025352
27334986	0.025262
27335018	0.023653
27335050	0.020499
27335082	0.01592
27335114	0.010156
27335146	0.003527
27335178	-0.003601
27335210	-0.010822
27335338	-0.031704
27335370	-0.032794
27335402	-0.031466
27335434	-0.027638
27335466	-0.021662
27335498	-0.014419
27335530	-0.007135
27335562	-0.000822
27335594	0.004218
27335626	0.008258
27335658	0.011585
27335690	0.014238
27335722	0.01618
27335754	0.017463
27335786	0.018225
27335818	0.018564
27335850	0.018451
27335882	0.017838
27335914	0.016764
27335946	0.015377
27335978	0.013885
27336010	0.012478
27336042	0.011258
27336074	0.010246
27336106	0.009438
27336138	0.008889
27336170	0.00872
27336202	0.009058
27336234	0.00998
27336266	0.011429
27336298	0.013144
27336330	0.014771
27336362	0.016019
27336394	0.016778
27336426	0.0172
27336458	0.017619
27336618	0.023959
27336650	0.02485
27336682	0.025293
27336714	0.025375
27336746	0.0252
27336778	0.024879
27336810	0.02453
27336842	0.02424
27336874	0.024057
27336906	0.024001
27336938	0.024059
27336970	0.024185
27337002	0.024325
27337034	0.024451
27337066	0.024575
27337098	0.024753
27337130	0.025045
27337162	0.025462
27337194	0.02595
27337226	0.026419
27337258	0.026802
27337290	0.027088
27337322	0.027298
27337354	0.027432
27337386	0.027431
27337450	0.026577
27337482	0.025462
27337514	0.023745
27337546	0.0214
27337578	0.018546
27337610	0.015515
27337642	0.012801
27337674	0.010863
27337706	0.009952
27337770	0.011156
27337802	0.012925
27337834	0.015166
27337866	0.017665
27337898	0.02023
27337930	0.022653
27337962	0.024695
27338058	0.025872
27338090	0.02384
27338122	0.020532
27338154	0.016353
27338186	0.011967
27338218	0.007978
27338250	0.004747
27338602	0.032654
27338634	0.033755
27338666	0.033111
27338698	0.030809
27338730	0.027314
27338762	0.023341
27338794	0.019633
27338826	0.016861
27338858	0.01554
27338890	0.015848
27338922	0.017573
27338954	0.020253
27338986	0.02333
27339018	0.026231
27339050	0.028451
27339082	0.029668
27339178	0.027169
27339210	0.024522
27339242	0.021705
27339274	0.019556
27339306	0.018493
27339338	0.018297
27339594	-0.013311
27339626	-0.016186
27339658	-0.017244
27339690	-0.016665
27339722	-0.014283
27339818	0.004062
27339850	0.012829
27339882	0.022008
27339914	0.030912
27339946	0.038749
27339978	0.044644
27340010	0.047728
27340042	0.047302
27340170	0.016844
27340202	0.010211
27340234	0.007373
27340266	0.008463
27340298	0.012763
27340330	0.019071
27340362	0.025999
27340394	0.032262
27340490	0.040062
27340522	0.037944
27340554	0.033124
27340586	0.026205
27340618	0.018153
27340650	0.009516
27340682	0.00031
27340714	-0.009459
27340810	-0.035513
27340842	-0.039656
27340874	-0.03981
27340906	-0.035568
27340938	-0.027317
27340970	-0.016059
27341002	-0.003134
27341034	0.009947
27341066	0.021621
27341098	0.03038
27341162	0.034601
27341194	0.029525
27341226	0.021238
27341258	0.012308
27341290	0.005247
27341322	0.001404
27341354	0.000689
27341386	0.001944
27341418	0.003424
27341450	0.003202
27341482	-0.000448
27341514	-0.008623
27341546	-0.021277
27341578	-0.036797
27341610	-0.052267
27341642	-0.064628
27341674	-0.071846
27341706	-0.073214
27341738	-0.069003
27341770	-0.060041
27341802	-0.047398
27341834	-0.032166
27341866	-0.015358
27341898	0.0021
27341994	0.049338
27342026	0.05998
27342058	0.06605
27342090	0.066287
27342122	0.059722
27342154	0.046062
27342186	0.026188
27342218	0.002557
27342314	-0.05519
27342346	-0.062476
27342378	-0.063372
27342410	-0.058827
27342442	-0.050035
27342474	-0.038231
27342506	-0.024588
27342602	0.016385
27342634	0.026276
27342666	0.032405
27342698	0.033981
27342730	0.030815
27342762	0.023673
27342794	0.014479
27342826	0.005715
27342858	-0.001054
27343146	-0.057089
27343178	-0.056817
27343210	-0.054069
27343242	-0.049417
27343274	-0.043421
27343530	0.018018
27343562	0.025259
27343594	0.031552
27343626	0.03642
27343658	0.039405
27343690	0.040101
27343818	0.019872
27343850	0.012363
27343882	0.005034
27343914	-0.002502
27343946	-0.010571
27343978	-0.019271
27344010	-0.028099
27344042	-0.03555
27344074	-0.040078
27344106	-0.041545
27344202	-0.038893
27344234	-0.038425
27344266	-0.038179
27344298	-0.037019
27344330	-0.033979
27344362	-0.029015
27344394	-0.023136
27344426	-0.018141
27344458	-0.015693
27344490	-0.016119
27344522	-0.018332
27344554	-0.020855
27344586	-0.022555
27344618	-0.022719
27344650	-0.020966
27344682	-0.017191
27344778	0.004489
27344810	0.014117
27344842	0.024299
27344874	0.034563
27344906	0.044325
27344938	0.052845
27344970	0.059194
27345066	0.054462
27345098	0.042233
27345130	0.024848
27345162	0.004089
27345354	-0.087555
27345386	-0.089287
27345418	-0.087133
27345450	-0.081948
27345482	-0.074632
27345514	-0.066031
27345546	-0.056881
27345578	-0.047794
27345610	-0.039244
27345642	-0.031549
27345674	-0.02487
27345706	-0.019268
27345802	-0.008796
27345834	-0.007236
27345866	-0.006395
27345898	-0.006071
27345930	-0.0061
27345962	-0.006323
27345994	-0.00654
27346026	-0.006506
27346058	-0.005964
27346090	-0.004698
27346122	-0.002585
27346154	0.000359
27346250	0.012399
27346282	0.016817
27346314	0.02121
27346346	0.025425
27346378	0.02916
27346442	0.032963
27346474	0.031619
27346506	0.027249
27346538	0.019558
27346570	0.008861
27346698	-0.026712
27346730	-0.025352
27346762	-0.02274
27346794	-0.022378
27346826	-0.026062
27346858	-0.033009
27346890	-0.040461
27346922	-0.045351
27347114	-0.025025
27347146	-0.022542
27347178	-0.018562
27347210	-0.013182
27347242	-0.007864
27347274	-0.004646
27347306	-0.0046
27347338	-0.006909
27347370	-0.009677
27347434	-0.011639
27347466	-0.011005
27347498	-0.010267
27347530	-0.009495
27347562	-0.00804
27347594	-0.005381
27347626	-0.001722
27347658	0.001994
27347690	0.004362
27347722	0.004217
27347754	0.001455
27347786	-0.002989
27347818	-0.008001
27347850	-0.012932
27347882	-0.017721
27347914	-0.022783
27347946	-0.028486
27347978	-0.034482
27348010	-0.039738
27348042	-0.043273
27348266	-0.02879
27348394	-0.004116
27348426	-0.004102
27348458	-0.007086
27348490	-0.011517
27348522	-0.016296
27348554	-0.021352
27348586	-0.027247
27348618	-0.034341
27348650	-0.042229
27348682	-0.049679
27348714	-0.055068
27348746	-0.057075
27348778	-0.055167
27348810	-0.049663
27348842	-0.041393
27349034	0.027274
27349066	0.035985
27349098	0.043292
27349130	0.049343
27349162	0.054221
27349194	0.057904
27349226	0.060264
27349258	0.061101
27349418	0.039261
27349450	0.030771
27349482	0.02194
27349514	0.013316
27349546	0.005329
27349578	-0.001835
27349610	-0.008265
27349802	-0.019591
27349834	-0.013174
27349866	-0.005315
27349898	0.002518
27349930	0.009189
27349962	0.01411
27349994	0.017133
27350026	0.018383
27350058	0.018136
27350570	0.034424
27350602	0.035219
27350634	0.034233
27350986	0.003171
27351018	0.002725
27351050	0.002957
27351082	0.00384
27351114	0.005332
27351146	0.007344
27351178	0.009681
27351210	0.012029
27351242	0.014059
27351562	0.019919
27351594	0.020789
27351626	0.021633
27351658	0.022412
27351690	0.023098
27351722	0.023676
27351754	0.024141
27351786	0.024488
27351818	0.024701
27351850	0.024724
27351882	0.024471
27351946	0.022872
27351978	0.021551
27352010	0.020022
27352042	0.018399
27352074	0.016756
27352266	0.0123
27352298	0.012603
27352330	0.013349
27352362	0.014673
27352394	0.016596
27352426	0.019025
27352458	0.021782
27352490	0.024627
27352618	0.030701
27352650	0.029329
27352682	0.026409
27352714	0.022108
