27330890	-0.077681
27330922	-0.108396
27330954	-0.121223
27330986	-0.113674
27331018	-0.087764
27331050	-0.050739
27331402	0.039992
27331434	0.052751
27331466	0.054926
27331498	0.044085
27331594	-0.051903
27331626	-0.092993
27331658	-0.131316
27331690	-0.162104
27331722	-0.18068
27331754	-0.18358
27331786	-0.169978
27331818	-0.142251
27331850	-0.105197
27331882	-0.064783
27332010	0.028489
27332042	0.029446
27332074	0.028112
27332106	0.027957
27332138	0.029803
27332170	0.031684
27332202	0.030344
27332234	0.023737
27332266	0.012819
27332426	0.01995
27332458	0.03723
27332490	0.052197
27332522	0.062957
27332554	0.069877
27332586	0.074447
27332618	0.077866
27332650	0.079784
27332682	0.077532
27332714	0.06675
27332746	0.043834
27332810	-0.03239
27332842	-0.071249
27332874	-0.098712
27332906	-0.109743
27332938	-0.10459
27332970	-0.08747
27333002	-0.063859
27333194	0.042233
27333226	0.037577
27333258	0.026192
27333418	-0.029384
27333450	-0.034258
27333482	-0.036778
27333514	-0.035655
27333546	-0.028996
27333770	-0.030029
27333802	-0.056069
27333834	-0.076821
27333866	-0.08592
27333898	-0.080657
27333930	-0.063208
27333962	-0.038912
27334090	0.052492
27334122	0.068995
27334154	0.081345
27334186	0.087743
27334218	0.086557
27334250	0.076907
27334282	0.059092
27334314	0.035119
27334570	0.04576
27334602	0.072311
27334634	0.089009
27334666	0.090267
27334698	0.075471
27334730	0.049482
27334890	-0.044605
27334922	-0.055146
27334954	-0.070022
27334986	-0.089188
27335018	-0.109938
27335050	-0.128092
27335082	-0.139205
27335114	-0.139583
27335146	-0.127647
27335178	-0.105147
27335210	-0.076496
27335338	0.048765
27335370	0.081631
27335402	0.112267
27335434	0.137564
27335466	0.154933
27335498	0.16322
27335530	0.162726
27335562	0.15437
27335594	0.139019
27335626	0.117571
27335658	0.091077
27335690	0.060288
27335722	0.025469
27335754	-0.012662
27335786	-0.051624
27335818	-0.087089
27335850	-0.114418
27335882	-0.130545
27335914	-0.134711
27335946	-0.127912
27335978	-0.112243
27336010	-0.090991
27336042	-0.068929
27336074	-0.051657
27336106	-0.043825
27336138	-0.047356
27336170	-0.060885
27336202	-0.080494
27336234	-0.100858
27336266	-0.116308
27336298	-0.122178
27336330	-0.116474
27336362	-0.100728
27336394	-0.079015
27336426	-0.055686
27336458	-0.033559
27336618	0.043622
27336650	0.056193
27336682	0.070795
27336714	0.087149
27336746	0.103302
27336778	0.116537
27336810	0.124252
27336842	0.124447
27336874	0.116529
27336906	0.10225
27336938	0.085142
27336970	0.068051
27337002	0.05111
27337034	0.032412
27337066	0.010443
27337098	-0.014322
27337130	-0.039713
27337162	-0.063057
27337194	-0.082022
27337226	-0.094718
27337258	-0.099392
27337290	-0.094437
27337322	-0.079255
27337354	-0.055541
27337386	-0.027663
27337450	0.020321
27337482	0.036137
27337514	0.048286
27337546	0.058246
27337578	0.065154
27337610	0.066521
27337642	0.060201
27337674	0.045315
27337706	0.021794
27337770	-0.047997
27337802	-0.088068
27337834	-0.123354
27337866	-0.146487
27337898	-0.151657
27337930	-0.135969
27337962	-0.100249
27338058	0.063285
27338090	0.109256
27338122	0.141995
27338154	0.159869
27338186	0.162755
27338218	0.152247
27338250	0.132195
27338602	-0.035278
27338634	-0.064921
27338666	-0.097639
27338698	-0.125933
27338730	-0.143337
27338762	-0.147141
27338794	-0.139029
27338826	-0.123822
27338858	-0.107397
27338890	-0.09468
27338922	-0.087983
27338954	-0.086007
27338986	-0.084264
27339018	-0.077414
27339050	-0.06251
27339082	-0.04093
27339178	0.018256
27339210	0.026805
27339242	0.029325
27339274	0.026742
27339306	0.020516
27339338	0.012382
27339594	0.018275
27339626	0.021058
27339658	0.021153
27339690	0.018345
27339722	0.01236
27339818	-0.030131
27339850	-0.049336
27339882	-0.066157
27339914	-0.078024
27339946	-0.083885
27339978	-0.08334
27340010	-0.075425
27340042	-0.058613
27340170	0.066033
27340202	0.085163
27340234	0.092666
27340266	0.091139
27340298	0.083719
